"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LLC_BI__Attorney__c","LLC_BI__ExpansionLh__c","LLC_BI__ExpansionRe__c","LLC_BI__RefinanceLh__c","LLC_BI__RefinanceRe__c","LLC_BI__Start_upLh__c","LLC_BI__Start_upRe__c","LLC_BI__acquisitionLh__c","LLC_BI__acquisitionRe__c","LLC_BI__clientView__c","LLC_BI__comments__c","LLC_BI__docClass__c","LLC_BI__docManager__c","LLC_BI__docTab__c","LLC_BI__docType__c","LLC_BI__dueDaysPrior__c","LLC_BI__firstReview__c","LLC_BI__lookupKey__c","LLC_BI__naOk__c","LLC_BI__onesToWatch__c","LLC_BI__owner__c","LLC_BI__sortOrder__c","LLC_BI__Portal_Doc_Description__c","LLC_BI__Portal_Doc_Name__c","LLC_BI__Portal_Enabled__c","NDOC__description__c","NDOC__neededByStage__c","NDOC__priority__c","LLC_BI__Approval_Roles__c","LLC_BI__Viewer_Roles__c","LLC_BI__Criteria__c","NDOC__Placeholder_Approval_Roles__c","NDOC__Placeholder_Viewer_Roles__c","LLC_BI__Auto_Esign__c","LLC_BI__Placeholder_Viewer_Groups__c","LLC_BI__Placeholder_Viewer_Profiles__c","LLC_BI__Requirement__c","LLC_BI__Document_Id_Mapping__c","LLC_BI__E_Vault__c","AutorabitExtId__c"
"a093g000000aLrUAAU","0053g000000ln7zAAA","","Beneficiary Statement","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNDQEA4","a0I3g000000ThxhEAC","","a0K3g000001QHZSEA4","","false","vbr408bjix48rnoys0","false","false","","","","","false","","","","","","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Line__c"" IS=""Personal""}}{{COND=""B"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Personal CD""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrVAAU","0053g000000ln7zAAA","","Articles of Organization","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNDREA4","a0I3g000000ThxeEAC","","a0K3g000001QHZQEA4","","false","vsi2iakaavxkadal26","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","Your Company's Articles of Organization","true","","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""Account.Type"" IS=""Limited Liability Company""}}__GUID__{{ENDIF}}","","","false","","","","","false","a093g000000aLrVAAU"
"a093g000000aLrWAAU","0053g000000ln7zAAA","","Substitute Form W-9","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNDjEAO","a0I3g000000ThxhEAC","","a0K3g000001QHZuEAO","","false","7fom76v15mmm2e29i1","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Business Checking""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrXAAU","0053g000000ln7zAAA","","W-8 for Non Resident Alien","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNDkEAO","a0I3g000000ThxhEAC","","a0K3g000001QHZuEAO","","false","2stxa6ysouvp5fa0d7","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Business Checking""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrYAAU","0053g000000ln7zAAA","","Fee Schedule","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNDlEAO","a0I3g000000ThxhEAC","","a0K3g000001QHZuEAO","","false","ibgy8jmwvymlf7h8j1","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Business Checking""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrZAAU","0053g000000ln7zAAA","","ATM/Debit card Agreement","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNDmEAO","a0I3g000000ThxhEAC","","a0K3g000001QHZuEAO","","false","fadksd1o6l6f3ur1yk","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Business Checking""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLraAAE","0053g000000ln7zAAA","","Substitute Form W-9","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNDqEAO","a0I3g000000ThxhEAC","","a0K3g000001QHZvEAO","","false","to4vey1cjqas23as2o","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Business Savings""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrbAAE","0053g000000ln7zAAA","","W-8 for Non Resident Alien","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNDrEAO","a0I3g000000ThxhEAC","","a0K3g000001QHZvEAO","","false","eurapig3dqf8nedvxr","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Business Savings""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrcAAE","0053g000000ln7zAAA","","Fee Schedule","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNDsEAO","a0I3g000000ThxhEAC","","a0K3g000001QHZvEAO","","false","x6o0jigqzqiy2jsq6u","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Business Savings""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrdAAE","0053g000000ln7zAAA","","ATM/Debit card Agreement","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNDtEAO","a0I3g000000ThxhEAC","","a0K3g000001QHZvEAO","","false","sql8402e6tk3gqa7oi","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Business Savings""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLreAAE","0053g000000ln7zAAA","","Substitute Form W-9","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNDvEAO","a0I3g000000ThxhEAC","","a0K3g000001QHZVEA4","","false","eay4x6z9xjid41m8eq","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Personal Checking""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrfAAE","0053g000000ln7zAAA","","Beneficiary Statement","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNDwEAO","a0I3g000000ThxhEAC","","a0K3g000001QHZVEA4","","false","duhmr17ct7qv52vev3","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Personal Checking""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrgAAE","0053g000000ln7zAAA","","Fee Schedule","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNDyEAO","a0I3g000000ThxhEAC","","a0K3g000001QHZVEA4","","false","x4qu438slfnck3t38c","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Personal Checking""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrhAAE","0053g000000ln7zAAA","","ATM/Debit card Agreement","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNDzEAO","a0I3g000000ThxhEAC","","a0K3g000001QHZVEA4","","false","ljqslybuz2pnl42toc","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Personal Checking""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLriAAE","0053g000000ln7zAAA","","W-8 for Non Resident Alien","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNE0EAO","a0I3g000000ThxhEAC","","a0K3g000001QHZVEA4","","false","zmdnzffuhoyl3o5gsx","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Personal Checking""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrjAAE","0053g000000ln7zAAA","","Overdraft Decision Notice","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNE1EAO","a0I3g000000ThxhEAC","","a0K3g000001QHZVEA4","","false","94zu5846suyraz4ug7","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Personal Checking""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrkAAE","0053g000000ln7zAAA","","Substitute Form W-9","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNE3EAO","a0I3g000000ThxhEAC","","a0K3g000001QHZWEA4","","false","ebyezp9mmp8ay6ign7","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Personal Savings""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrlAAE","0053g000000ln7zAAA","","Beneficiary Statement","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNE4EAO","a0I3g000000ThxhEAC","","a0K3g000001QHZWEA4","","false","oizmpznjl55g3m9pj0","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Personal Savings""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrmAAE","0053g000000ln7zAAA","","Fee Schedule","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNE6EAO","a0I3g000000ThxhEAC","","a0K3g000001QHZWEA4","","false","f62xg7lmavv3a9ybn9","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Personal Savings""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrnAAE","0053g000000ln7zAAA","","ATM/Debit card Agreement","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNE7EAO","a0I3g000000ThxhEAC","","a0K3g000001QHZWEA4","","false","azv284tz7ahl5d0cqh","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Personal Savings""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLroAAE","0053g000000ln7zAAA","","W-8 for Non Resident Alien","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNE8EAO","a0I3g000000ThxhEAC","","a0K3g000001QHZWEA4","","false","0pmqqz62kxxh3mpjt3","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Personal Savings""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrpAAE","0053g000000ln7zAAA","","Overdraft Decision Notice","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNE9EAO","a0I3g000000ThxhEAC","","a0K3g000001QHZWEA4","","false","c4xjl5p81ajkxuuhpg","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""Personal Savings""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrqAAE","0053g000000ln7zAAA","","Credit Memo","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEGEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZZEA4","","false","d08f5j2wroao1f3kep","false","false","","","","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" NOT=""Card""}}{{COND=""2"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" NOT=""Consumer""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrrAAE","0053g000000ln7zAAA","","Note","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEHEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZaEAO","","false","0cdzegvyxti9zdz64b","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","Promissory Note","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{COND=""2"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" IS=""Commercial""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrsAAE","0053g000000ln7zAAA","","Agreement","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEIEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZaEAO","","false","93gi09vgnr2ka59q2k","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","Repayment Agreement","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{COND=""2"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" IS=""Commercial""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrtAAE","0053g000000ln7zAAA","","Draft Closing Documents","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEJEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZaEAO","","false","hzkllnxo57dbcq9oor","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","Closing Documents for Review","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{COND=""2"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" IS=""Commercial""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLruAAE","0053g000000ln7zAAA","","Equipment Purchase Contracts / Bids","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEMEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","rcnq7m2ddeknlrhmsa","false","false","","","","","false","","Underwriting","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrvAAE","0053g000000ln7zAAA","","Escrow Disbursement Agreement","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNENEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","ffffaopkcu1vg0vr0j","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrwAAE","0053g000000ln7zAAA","","General Liability Insurance (For Contractor)","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEOEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","kxnobjlfh2ikjce5ff","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrxAAE","0053g000000ln7zAAA","","List Of Subcontractors","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEPEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","audeqlbl65agx4xd02","false","false","","","","","false","","Underwriting","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLryAAE","0053g000000ln7zAAA","","Notice Of Commencement","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEQEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","s9bj9hxrr57ahz0dj9","false","false","","","","","false","","Underwriting","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLrzAAE","0053g000000ln7zAAA","","Notice Of Completion","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEREA4","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","ktet0npk6m6hr4zyb4","false","false","","","","","false","","Underwriting","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLs0AAE","0053g000000ln7zAAA","","Payment And Performance Bond","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNESEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","iouc6htimpvh8cldl0","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLs1AAE","0053g000000ln7zAAA","","Plan Approval - Condo Association","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNETEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","4q7hdyw1govacm4c2p","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLs2AAE","0053g000000ln7zAAA","","Plan Approval - Franchisor","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEUEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","4er9ftwly1dnwrry3u","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLs3AAE","0053g000000ln7zAAA","","Plan Approval - Landlord","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEVEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","5sil0j0802jh90ms8l","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLs4AAE","0053g000000ln7zAAA","","Plans & Specs - Final","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEWEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","wb8mfwpds291hcprs4","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLs5AAE","0053g000000ln7zAAA","","Plans & Specs - Preliminary","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEXEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","mch1fv3lt4r881w4o8","false","false","","","","","false","","Underwriting","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLs6AAE","0053g000000ln7zAAA","","Professional Of Record Certification","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEYEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","hzvrdgnv2q25cr09nz","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLs7AAE","0053g000000ln7zAAA","","Schedule Of Values / Project Breakdown","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEZEA4","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","ejdargl7unbjfuki86","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLs8AAE","0053g000000ln7zAAA","","Site Plan / Plat Map - Zoning Approval","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEaEAO","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","kpdoc0r8m9iotwlc5j","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLs9AAE","0053g000000ln7zAAA","","Soil Report","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEbEAO","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","ixduzv19mx8eczs0gt","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsAAAU","0053g000000ln7zAAA","","Third Party Construction Monitoring Contract","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEcEAO","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","uyjmqhkd2u7imia7l0","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsBAAU","0053g000000ln7zAAA","","Third Party Initial Project Review","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEdEAO","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","j3pjmfxrkwsbkwwea3","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsCAAU","0053g000000ln7zAAA","","Utility Letters","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEeEAO","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","e2dkkbre42vos5bomi","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
